,NCBI_ID,gene_symbol,alias_symbol,HGNC_ID,ENSG_ID
5392,6778,STAT6,IL-4-STAT,11368,ENSG00000166888
5392,6778,STAT6,STAT6B,11368,ENSG00000166888
5392,6778,STAT6,STAT6C,11368,ENSG00000166888
5393,6779,STATH,STR,11369,ENSG00000126549
5394,6780,STAU1,PPP1R150,11370,ENSG00000124214
5394,6780,STAU1,STAU,11370,ENSG00000124214
5395,6781,STC1,STC,11373,ENSG00000159167
5396,6782,HSPA13,STCH,11375,ENSG00000155304
5397,6783,SULT1E1,EST,11377,ENSG00000109193
5397,6783,SULT1E1,EST-1,11377,ENSG00000109193
5397,6783,SULT1E1,ST1E1,11377,ENSG00000109193
5397,6783,SULT1E1,STE,11377,ENSG00000109193
5398,6785,ELOVL4,ADMD,14415,ENSG00000118402
5398,6785,ELOVL4,CT118,14415,ENSG00000118402
5398,6785,ELOVL4,ISQMR,14415,ENSG00000118402
5398,6785,ELOVL4,SCA34,14415,ENSG00000118402
5398,6785,ELOVL4,STGD2,14415,ENSG00000118402
5398,6785,ELOVL4,STGD3,14415,ENSG00000118402
5399,6786,STIM1,D11S4896E,11386,ENSG00000167323
5399,6786,STIM1,GOK,11386,ENSG00000167323
5399,6786,STIM1,IMD10,11386,ENSG00000167323
5399,6786,STIM1,STRMK,11386,ENSG00000167323
5399,6786,STIM1,TAM,11386,ENSG00000167323
5399,6786,STIM1,TAM1,11386,ENSG00000167323
5400,6787,NEK4,NRK2,11399,ENSG00000114904
5400,6787,NEK4,STK2,11399,ENSG00000114904
5400,6787,NEK4,PP12301,11399,ENSG00000114904
5401,6788,STK3,KRS1,11406,ENSG00000104375
5401,6788,STK3,MST2,11406,ENSG00000104375
5402,6789,STK4,KRS2,11408,ENSG00000101109
5402,6789,STK4,MST1,11408,ENSG00000101109
5402,6789,STK4,YSK3,11408,ENSG00000101109
5403,6790,AURKA,AIK,11393,ENSG00000087586
5403,6790,AURKA,ARK1,11393,ENSG00000087586
5403,6790,AURKA,AURA,11393,ENSG00000087586
5403,6790,AURKA,BTAK,11393,ENSG00000087586
5403,6790,AURKA,PPP1R47,11393,ENSG00000087586
5403,6790,AURKA,STK15,11393,ENSG00000087586
5403,6790,AURKA,STK6,11393,ENSG00000087586
5403,6790,AURKA,STK7,11393,ENSG00000087586
5404,6791,AURKAP1,AURKAPS1,18611,
5404,6791,AURKAP1,AURAPS1,18611,
5404,6791,AURKAP1,STK6P,18611,
5405,6792,CDKL5,CFAP247,11411,ENSG00000008086
5405,6792,CDKL5,DEE2,11411,ENSG00000008086
5405,6792,CDKL5,EIEE2,11411,ENSG00000008086
5405,6792,CDKL5,ISSX,11411,ENSG00000008086
5405,6792,CDKL5,STK9,11411,ENSG00000008086
5406,6793,STK10,LOK,11388,ENSG00000072786
5406,6793,STK10,PRO2729,11388,ENSG00000072786
5407,6794,STK11,LKB1,11389,ENSG00000118046
5407,6794,STK11,PJS,11389,ENSG00000118046
5407,6794,STK11,HLKB1,11389,ENSG00000118046
5408,6795,AURKC,AIE2,11391,ENSG00000105146
5408,6795,AURKC,AIK3,11391,ENSG00000105146
5408,6795,AURKC,ARK3,11391,ENSG00000105146
5408,6795,AURKC,AURC,11391,ENSG00000105146
5408,6795,AURKC,HEL-S-90,11391,ENSG00000105146
5408,6795,AURKC,SPGF5,11391,ENSG00000105146
5408,6795,AURKC,STK13,11391,ENSG00000105146
5408,6795,AURKC,AURORA-C,11391,ENSG00000105146
5409,6799,SULT1A2,HAST4,11454,ENSG00000197165
5409,6799,SULT1A2,P-PST,11454,ENSG00000197165
5409,6799,SULT1A2,P-PST 2,11454,ENSG00000197165
5409,6799,SULT1A2,ST1A2,11454,ENSG00000197165
5409,6799,SULT1A2,STP2,11454,ENSG00000197165
5409,6799,SULT1A2,TSPST2,11454,ENSG00000197165
5410,6801,STRN,PPP2R6A,11424,ENSG00000115808
5410,6801,STRN,SG2NA,11424,ENSG00000115808
5410,6801,STRN,STRN1,11424,ENSG00000115808
5411,6803,STSP1,STS-Y,11426,ENSG00000227166
5411,6803,STSP1,STSP,11426,ENSG00000227166
5412,6804,STX1A,HPC-1,11433,ENSG00000106089
5412,6804,STX1A,P35-1,11433,ENSG00000106089
5412,6804,STX1A,STX1,11433,ENSG00000106089
5412,6804,STX1A,SYN1A,11433,ENSG00000106089
5413,6809,STX3,DIAR12,11438,ENSG00000166900
5413,6809,STX3,MVID2,11438,ENSG00000166900
5413,6809,STX3,RDMVID,11438,ENSG00000166900
5413,6809,STX3,STX3A,11438,ENSG00000166900
5414,6810,STX4,DFNB123,11439,ENSG00000103496
5414,6810,STX4,STX4A,11439,ENSG00000103496
5414,6810,STX4,P35-2,11439,ENSG00000103496
5415,6811,STX5,CDG2AA,11440,ENSG00000162236
5415,6811,STX5,SED5,11440,ENSG00000162236
5415,6811,STX5,STX5A,11440,ENSG00000162236
5416,6812,STXBP1,DEE4,11444,ENSG00000136854
5416,6812,STXBP1,MUNC18-1,11444,ENSG00000136854
5416,6812,STXBP1,N-SEC1,11444,ENSG00000136854
5416,6812,STXBP1,NSEC1,11444,ENSG00000136854
5416,6812,STXBP1,P67,11444,ENSG00000136854
5416,6812,STXBP1,RBSEC1,11444,ENSG00000136854
5416,6812,STXBP1,UNC18,11444,ENSG00000136854
5416,6812,STXBP1,UNC-18A,11444,ENSG00000136854
5416,6812,STXBP1,UNC18-1,11444,ENSG00000136854
5417,6813,STXBP2,FHL5,11445,ENSG00000076944
5417,6813,STXBP2,HUNC18B,11445,ENSG00000076944
5417,6813,STXBP2,MUNC18-2,11445,ENSG00000076944
5417,6813,STXBP2,UNC18-2,11445,ENSG00000076944
5417,6813,STXBP2,UNC18B,11445,ENSG00000076944
5417,6813,STXBP2,PP10122,11445,ENSG00000076944
5417,6813,STXBP2,UNC-18B,11445,ENSG00000076944
5418,6814,STXBP3,MUNC18-3,11446,ENSG00000116266
5418,6814,STXBP3,MUNC18C,11446,ENSG00000116266
5418,6814,STXBP3,PSP,11446,ENSG00000116266
5418,6814,STXBP3,UNC-18C,11446,ENSG00000116266
5420,6817,SULT1A1,HAST1/HAST2,11453,ENSG00000196502
5420,6817,SULT1A1,P-PST,11453,ENSG00000196502
5420,6817,SULT1A1,P-PST 1,11453,ENSG00000196502
5420,6817,SULT1A1,PST,11453,ENSG00000196502
5420,6817,SULT1A1,ST1A1,11453,ENSG00000196502
5420,6817,SULT1A1,ST1A3,11453,ENSG00000196502
5420,6817,SULT1A1,STP,11453,ENSG00000196502
5420,6817,SULT1A1,STP1,11453,ENSG00000196502
5420,6817,SULT1A1,TSPST1,11453,ENSG00000196502
5420,6817,SULT1A1,TS-PST,11453,ENSG00000196502
5421,6818,SULT1A3,HAST,11455,ENSG00000261052
5421,6818,SULT1A3,HAST3,11455,ENSG00000261052
5421,6818,SULT1A3,M-PST,11455,ENSG00000261052
5421,6818,SULT1A3,ST1A3,11455,ENSG00000261052
5421,6818,SULT1A3,ST1A3/ST1A4,11455,ENSG00000261052
5421,6818,SULT1A3,ST1A4,11455,ENSG00000261052
5421,6818,SULT1A3,ST1A5,11455,ENSG00000261052
5421,6818,SULT1A3,STM,11455,ENSG00000261052
5421,6818,SULT1A3,TL-PST,11455,ENSG00000261052
5422,6819,SULT1C2,ST1C1,11456,ENSG00000198203
5422,6819,SULT1C2,ST1C2,11456,ENSG00000198203
5422,6819,SULT1C2,SULT1C1,11456,ENSG00000198203
5422,6819,SULT1C2,HUMSULTC2,11456,ENSG00000198203
5423,6820,SULT2B1,ARCI14,11459,ENSG00000088002
5423,6820,SULT2B1,HSST2,11459,ENSG00000088002
5425,6822,SULT2A1,DHEA-ST,11458,ENSG00000105398
5425,6822,SULT2A1,DHEA-ST8,11458,ENSG00000105398
5425,6822,SULT2A1,DHEAS,11458,ENSG00000105398
5425,6822,SULT2A1,HST,11458,ENSG00000105398
5425,6822,SULT2A1,ST2,11458,ENSG00000105398
5425,6822,SULT2A1,ST2A1,11458,ENSG00000105398
5425,6822,SULT2A1,ST2A3,11458,ENSG00000105398
5425,6822,SULT2A1,STD,11458,ENSG00000105398
5425,6822,SULT2A1,SULT2A3,11458,ENSG00000105398
5425,6822,SULT2A1,HSTA,11458,ENSG00000105398
5426,6824,ETF1P1,HCGVII,3478,
5426,6824,ETF1P1,SUP45L2,3478,
5427,6825,ETF1P2,SUP45L3,3479,
5428,6827,SUPT4H1,SPT4,11467,ENSG00000213246
5428,6827,SUPT4H1,SPT4H,11467,ENSG00000213246
5428,6827,SUPT4H1,SUPT4H,11467,ENSG00000213246
5428,6827,SUPT4H1,SUPT4A,11467,ENSG00000213246
5429,6829,SUPT5H,SPT5,11469,ENSG00000196235
5429,6829,SUPT5H,SPT5H,11469,ENSG00000196235
5429,6829,SUPT5H,TAT-CT1,11469,ENSG00000196235
5430,6830,SUPT6H,SPT6,11470,ENSG00000109111
5430,6830,SUPT6H,SPT6H,11470,ENSG00000109111
5430,6830,SUPT6H,EMB-5,11470,ENSG00000109111
5431,6832,SUPV3L1,SUV3,11471,ENSG00000156502
5432,6833,ABCC8,ABC36,59,ENSG00000006071
5432,6833,ABCC8,HHF1,59,ENSG00000006071
5432,6833,ABCC8,HI,59,ENSG00000006071
5432,6833,ABCC8,HRINS,59,ENSG00000006071
5432,6833,ABCC8,MRP8,59,ENSG00000006071
5432,6833,ABCC8,PHHI,59,ENSG00000006071
5432,6833,ABCC8,PNDM3,59,ENSG00000006071
5432,6833,ABCC8,SUR,59,ENSG00000006071
5432,6833,ABCC8,SUR1,59,ENSG00000006071
5432,6833,ABCC8,SUR1DELTA2,59,ENSG00000006071
5432,6833,ABCC8,TNDM2,59,ENSG00000006071
5433,6834,SURF1,CMT4K,11474,ENSG00000148290
5433,6834,SURF1,MC4DN1,11474,ENSG00000148290
5433,6834,SURF1,SHY1,11474,ENSG00000148290
5434,6835,SURF2,SURF-2,11475,ENSG00000148291
5435,6836,SURF4,ERV29,11476,ENSG00000148248
5436,6837,MED22,MED24,11477,ENSG00000148297
5436,6837,MED22,SRB6,11477,ENSG00000148297
5436,6837,MED22,SURF5,11477,ENSG00000148297
5436,6837,MED22,SURF-5,11477,ENSG00000148297
5437,6838,SURF6,RRP14,11478,ENSG00000148296
5438,6839,SUV39H1,H3-K9-HMTASE 1,11479,ENSG00000101945
5438,6839,SUV39H1,KMT1A,11479,ENSG00000101945
5438,6839,SUV39H1,MG44,11479,ENSG00000101945
5438,6839,SUV39H1,SUV39H,11479,ENSG00000101945
5439,6840,SVIL,MFM10,11480,ENSG00000197321
5440,6843,VAMP1,CMS25,12642,ENSG00000139190
5440,6843,VAMP1,SAX1,12642,ENSG00000139190
5440,6843,VAMP1,SPAX1,12642,ENSG00000139190
5440,6843,VAMP1,SYB1,12642,ENSG00000139190
5440,6843,VAMP1,VAMP-1,12642,ENSG00000139190
5441,6844,VAMP2,NEDHAHM,12643,ENSG00000220205
5441,6844,VAMP2,SYB2,12643,ENSG00000220205
5441,6844,VAMP2,VAMP-2,12643,ENSG00000220205
5442,6845,VAMP7,SYBL1,11486,ENSG00000292366
5442,6845,VAMP7,TI-VAMP,11486,ENSG00000292366
5442,6845,VAMP7,TIVAMP,11486,ENSG00000292366
5442,6845,VAMP7,VAMP-7,11486,ENSG00000292366
5443,6846,XCL2,SCM-1B,10646,ENSG00000143185
5443,6846,XCL2,SCM1B,10646,ENSG00000143185
5443,6846,XCL2,SCYC2,10646,ENSG00000143185
5444,6847,SYCP1,CT8,11487,ENSG00000198765
5444,6847,SYCP1,HOM-TES-14,11487,ENSG00000198765
5444,6847,SYCP1,SCP-1,11487,ENSG00000198765
5444,6847,SYCP1,SCP1,11487,ENSG00000198765
5445,6850,SYK,IMD82,11491,ENSG00000165025
5445,6850,SYK,P72-SYK,11491,ENSG00000165025
5446,6853,SYN1,EPILX,11494,ENSG00000008056
5446,6853,SYN1,EPILX1,11494,ENSG00000008056
5446,6853,SYN1,MRX50,11494,ENSG00000008056
5446,6853,SYN1,SYN1A,11494,ENSG00000008056
5446,6853,SYN1,SYN1B,11494,ENSG00000008056
5446,6853,SYN1,SYNI,11494,ENSG00000008056
5447,6854,SYN2,SYNII,11495,ENSG00000157152
5448,6855,SYP,MRX96,11506,ENSG00000102003
5448,6855,SYP,MRXSYP,11506,ENSG00000102003
5448,6855,SYP,XLID96,11506,ENSG00000102003
5449,6856,SYPL1,H-SP1,11507,ENSG00000008282
5449,6856,SYPL1,SYPL,11507,ENSG00000008282
5450,6857,SYT1,BAGOS,11509,ENSG00000067715
5450,6857,SYT1,P65,11509,ENSG00000067715
5450,6857,SYT1,SVP65,11509,ENSG00000067715
5450,6857,SYT1,SYT,11509,ENSG00000067715
5451,6860,SYT4,HST1192,11512,ENSG00000132872
5453,6862,TBXT,SAVA,11515,ENSG00000164458
5453,6862,TBXT,T,11515,ENSG00000164458
5453,6862,TBXT,TFT,11515,ENSG00000164458
5454,6863,TAC1,HS.2563,11517,ENSG00000006128
5454,6863,TAC1,NK2,11517,ENSG00000006128
5454,6863,TAC1,NKNA,11517,ENSG00000006128
5454,6863,TAC1,NPK,11517,ENSG00000006128
5454,6863,TAC1,TAC2,11517,ENSG00000006128
5455,6865,TACR2,NK2R,11527,ENSG00000075073
5455,6865,TACR2,NKNAR,11527,ENSG00000075073
5455,6865,TACR2,SKR,11527,ENSG00000075073
5455,6865,TACR2,TAC2R,11527,ENSG00000075073
5456,6866,TAC3,HH10,11521,ENSG00000166863
5456,6866,TAC3,LNCZBTB39,11521,ENSG00000166863
5456,6866,TAC3,NK3,11521,ENSG00000166863
5456,6866,TAC3,NKB,11521,ENSG00000166863
5456,6866,TAC3,NKNB,11521,ENSG00000166863
5456,6866,TAC3,PRO1155,11521,ENSG00000166863
5456,6866,TAC3,ZNEUROK1,11521,ENSG00000166863
5457,6867,TACC1,GA55,11522,ENSG00000147526
5458,6868,ADAM17,ADAM18,195,ENSG00000151694
5458,6868,ADAM17,CD156B,195,ENSG00000151694
5458,6868,ADAM17,CSVP,195,ENSG00000151694
5458,6868,ADAM17,NISBD,195,ENSG00000151694
5458,6868,ADAM17,NISBD1,195,ENSG00000151694
5458,6868,ADAM17,TACE,195,ENSG00000151694
5459,6869,TACR1,NK1R,11526,ENSG00000115353
5459,6869,TACR1,NKIR,11526,ENSG00000115353
5459,6869,TACR1,SPR,11526,ENSG00000115353
5459,6869,TACR1,TAC1R,11526,ENSG00000115353
5460,6870,TACR3,HH11,11528,ENSG00000169836
5460,6870,TACR3,NK-3R,11528,ENSG00000169836
5460,6870,TACR3,NK3,11528,ENSG00000169836
5460,6870,TACR3,NK3R,11528,ENSG00000169836
5460,6870,TACR3,NKR,11528,ENSG00000169836
5460,6870,TACR3,TAC3R,11528,ENSG00000169836
5460,6870,TACR3,TAC3RL,11528,ENSG00000169836
5461,6871,TADA2A,ADA2,11531,ENSG00000276234
5461,6871,TADA2A,ADA2A,11531,ENSG00000276234
5461,6871,TADA2A,KL04P,11531,ENSG00000276234
5461,6871,TADA2A,TADA2L,11531,ENSG00000276234
5461,6871,TADA2A,HADA2,11531,ENSG00000276234
5462,6872,TAF1,BA2R,11535,ENSG00000147133
5462,6872,TAF1,CCG1,11535,ENSG00000147133
5462,6872,TAF1,CCGS,11535,ENSG00000147133
5462,6872,TAF1,DYT3,11535,ENSG00000147133
5462,6872,TAF1,DYT3/TAF1,11535,ENSG00000147133
5462,6872,TAF1,KAT4,11535,ENSG00000147133
5462,6872,TAF1,MRXS33,11535,ENSG00000147133
5462,6872,TAF1,N-TAF1,11535,ENSG00000147133
5462,6872,TAF1,NSCL2,11535,ENSG00000147133
5462,6872,TAF1,OF,11535,ENSG00000147133
5462,6872,TAF1,P250,11535,ENSG00000147133
5462,6872,TAF1,TAF(II)250,11535,ENSG00000147133
5462,6872,TAF1,TAF2A,11535,ENSG00000147133
5462,6872,TAF1,TAFII-250,11535,ENSG00000147133
5462,6872,TAF1,TAFII250,11535,ENSG00000147133
5462,6872,TAF1,XDP,11535,ENSG00000147133
5463,6873,TAF2,CIF150,11536,ENSG00000064313
5463,6873,TAF2,MRT40,11536,ENSG00000064313
5463,6873,TAF2,TAF2B,11536,ENSG00000064313
5463,6873,TAF2,TAFII150,11536,ENSG00000064313
5464,6874,TAF4,MRD73,11537,ENSG00000130699
5464,6874,TAF4,TAF(II)130,11537,ENSG00000130699
5464,6874,TAF4,TAF(II)135,11537,ENSG00000130699
5464,6874,TAF4,TAF2C,11537,ENSG00000130699
5464,6874,TAF4,TAF2C1,11537,ENSG00000130699
5464,6874,TAF4,TAF4A,11537,ENSG00000130699
5464,6874,TAF4,TAFII-130,11537,ENSG00000130699
5464,6874,TAF4,TAFII-135,11537,ENSG00000130699
5464,6874,TAF4,TAFII130,11537,ENSG00000130699
5464,6874,TAF4,TAFII135,11537,ENSG00000130699
5465,6875,TAF4B,SPGF13,11538,ENSG00000141384
5465,6875,TAF4B,TAF2C2,11538,ENSG00000141384
5465,6875,TAF4B,TAFII105,11538,ENSG00000141384
5466,6876,TAGLN,SM22,11553,ENSG00000149591
5466,6876,TAGLN,SM22-ALPHA,11553,ENSG00000149591
5466,6876,TAGLN,SMCC,11553,ENSG00000149591
5466,6876,TAGLN,TAGLN1,11553,ENSG00000149591
5466,6876,TAGLN,TGLN,11553,ENSG00000149591
5466,6876,TAGLN,WS3-10,11553,ENSG00000149591
5467,6877,TAF5,TAF(II)100,11539,ENSG00000148835
5467,6877,TAF5,TAF2D,11539,ENSG00000148835
5467,6877,TAF5,TAFII-100,11539,ENSG00000148835
5467,6877,TAF5,TAFII100,11539,ENSG00000148835
5468,6878,TAF6,ALYUS,11540,ENSG00000106290
5468,6878,TAF6,MGC:8964,11540,ENSG00000106290
5468,6878,TAF6,TAF(II)70,11540,ENSG00000106290
5468,6878,TAF6,TAF(II)80,11540,ENSG00000106290
5468,6878,TAF6,TAF2E,11540,ENSG00000106290
5468,6878,TAF6,TAFII-70,11540,ENSG00000106290
5468,6878,TAF6,TAFII-80,11540,ENSG00000106290
5468,6878,TAF6,TAFII70,11540,ENSG00000106290
5468,6878,TAF6,TAFII80,11540,ENSG00000106290
5468,6878,TAF6,TAFII85,11540,ENSG00000106290
5469,6879,TAF7,TAF2F,11541,ENSG00000178913
5469,6879,TAF7,TAFII55,11541,ENSG00000178913
5470,6880,TAF9,MGC:5067,11542,ENSG00000273841
5470,6880,TAF9,STAF31/32,11542,ENSG00000273841
5470,6880,TAF9,TAF2G,11542,ENSG00000273841
5470,6880,TAF9,TAFII-31,11542,ENSG00000273841
5470,6880,TAF9,TAFII-32,11542,ENSG00000273841
5470,6880,TAF9,TAFII31,11542,ENSG00000273841
5470,6880,TAF9,TAFII32,11542,ENSG00000273841
5470,6880,TAF9,TAFIID32,11542,ENSG00000273841
5471,6881,TAF10,TAF2A,11543,ENSG00000166337
5471,6881,TAF10,TAF2H,11543,ENSG00000166337
5471,6881,TAF10,TAFII30,11543,ENSG00000166337
5472,6882,TAF11,MGC:15243,11544,ENSG00000064995
5472,6882,TAF11,PRO2134,11544,ENSG00000064995
5472,6882,TAF11,TAF2I,11544,ENSG00000064995
5472,6882,TAF11,TAFII28,11544,ENSG00000064995
5473,6883,TAF12,TAF2J,11545,ENSG00000120656
5473,6883,TAF12,TAFII20,11545,ENSG00000120656
5474,6884,TAF13,MRT60,11546,ENSG00000197780
5474,6884,TAF13,TAF(II)18,11546,ENSG00000197780
5474,6884,TAF13,TAF2K,11546,ENSG00000197780
5474,6884,TAF13,TAFII-18,11546,ENSG00000197780
5474,6884,TAF13,TAFII18,11546,ENSG00000197780
5475,6885,MAP3K7,CSCF,6859,ENSG00000135341
5475,6885,MAP3K7,FMD2,6859,ENSG00000135341
5475,6885,MAP3K7,MEKK7,6859,ENSG00000135341
5475,6885,MAP3K7,TAK1,6859,ENSG00000135341
5475,6885,MAP3K7,TGF1A,6859,ENSG00000135341
5476,6886,TAL1,SCL,11556,ENSG00000162367
5476,6886,TAL1,TCL5,11556,ENSG00000162367
5476,6886,TAL1,BHLHA17,11556,ENSG00000162367
5476,6886,TAL1,TAL-1,11556,ENSG00000162367
5478,6888,TALDO1,TAL,11559,ENSG00000177156
5478,6888,TALDO1,TAL-H,11559,ENSG00000177156
5478,6888,TALDO1,TALDOR,11559,ENSG00000177156
5478,6888,TALDO1,TALH,11559,ENSG00000177156
5479,6889,TALDO1P1,TAL-H,11560,
5479,6889,TALDO1P1,TALDO,11560,
5479,6889,TALDO1P1,TALDOP1,11560,
5480,6890,TAP1,ABC17,43,ENSG00000168394
5480,6890,TAP1,ABCB2,43,ENSG00000168394
5480,6890,TAP1,APT1,43,ENSG00000168394
5480,6890,TAP1,D6S114E,43,ENSG00000168394
5480,6890,TAP1,MHC1D1,43,ENSG00000168394
5480,6890,TAP1,PSF-1,43,ENSG00000168394
5480,6890,TAP1,PSF1,43,ENSG00000168394
5480,6890,TAP1,RING4,43,ENSG00000168394
5480,6890,TAP1,TAP1*0102N,43,ENSG00000168394
5480,6890,TAP1,TAP1N,43,ENSG00000168394
5481,6891,TAP2,ABC18,44,ENSG00000204267
5481,6891,TAP2,ABCB3,44,ENSG00000204267
5481,6891,TAP2,APT2,44,ENSG00000204267
5481,6891,TAP2,D6S217E,44,ENSG00000204267
5481,6891,TAP2,MHC1D2,44,ENSG00000204267
5481,6891,TAP2,PSF-2,44,ENSG00000204267
5481,6891,TAP2,PSF2,44,ENSG00000204267
5481,6891,TAP2,RING11,44,ENSG00000204267
5482,6892,TAPBP,MHC1D3,11566,ENSG00000231925
5482,6892,TAPBP,NGS17,11566,ENSG00000231925
5482,6892,TAPBP,TAPA,11566,ENSG00000231925
5482,6892,TAPBP,TPN,11566,ENSG00000231925
5482,6892,TAPBP,TPSN,11566,ENSG00000231925
5483,6893,TAPVR1,APVR,,
5483,6893,TAPVR1,TAPVR,,
5484,6894,TARBP1,TRM3,11568,ENSG00000059588
5484,6894,TARBP1,TRMT3,11568,ENSG00000059588
5484,6894,TARBP1,TRP-185,11568,ENSG00000059588
5484,6894,TARBP1,TRP185,11568,ENSG00000059588
5485,6895,TARBP2,LOQS,11569,ENSG00000139546
5485,6895,TARBP2,TRBP,11569,ENSG00000139546
5485,6895,TARBP2,TRBP1,11569,ENSG00000139546
5485,6895,TARBP2,TRBP2,11569,ENSG00000139546
5486,6896,TARBP2P1,TARBP2P,11570,
5486,6896,TARBP2P1,TRBP,11570,
5487,6897,TARS1,TARS,11572,ENSG00000113407
5487,6897,TARS1,TTD7,11572,ENSG00000113407
5487,6897,TARS1,THRRS,11572,ENSG00000113407
5489,6899,TBX1,CAFS,11592,ENSG00000184058
5489,6899,TBX1,CATCH22,11592,ENSG00000184058
5489,6899,TBX1,CTHM,11592,ENSG00000184058
5489,6899,TBX1,DGCR,11592,ENSG00000184058
5489,6899,TBX1,DGS,11592,ENSG00000184058
5489,6899,TBX1,DORV,11592,ENSG00000184058
5489,6899,TBX1,TBX1C,11592,ENSG00000184058
5489,6899,TBX1,TGA,11592,ENSG00000184058
5489,6899,TBX1,VCF,11592,ENSG00000184058
5489,6899,TBX1,VCFS,11592,ENSG00000184058
5490,6900,CNTN2,AXT,2172,ENSG00000184144
5490,6900,CNTN2,EPEO5,2172,ENSG00000184144
5490,6900,CNTN2,FAME5,2172,ENSG00000184144
5490,6900,CNTN2,TAG-1,2172,ENSG00000184144
5490,6900,CNTN2,TAX,2172,ENSG00000184144
5490,6900,CNTN2,TAX1,2172,ENSG00000184144
5491,6901,TAFAZZIN,BTHS,11577,ENSG00000102125
5491,6901,TAFAZZIN,CMD3A,11577,ENSG00000102125
5491,6901,TAFAZZIN,EFE,11577,ENSG00000102125
5491,6901,TAFAZZIN,EFE2,11577,ENSG00000102125
5491,6901,TAFAZZIN,G4.5,11577,ENSG00000102125
5491,6901,TAFAZZIN,LVNCX,11577,ENSG00000102125
5491,6901,TAFAZZIN,TAZ,11577,ENSG00000102125
5491,6901,TAFAZZIN,TAZ1,11577,ENSG00000102125
5493,6903,TBCC,CFC,11580,ENSG00000124659
5494,6904,TBCD,PEBAT,11581,ENSG00000141556
5494,6904,TBCD,SSD-1,11581,ENSG00000141556
5494,6904,TBCD,TFCD,11581,ENSG00000141556
5495,6905,TBCE,HRD,11582,ENSG00000284770
5495,6905,TBCE,KCS,11582,ENSG00000284770
5495,6905,TBCE,KCS1,11582,ENSG00000284770
5495,6905,TBCE,PEAMO,11582,ENSG00000284770
5495,6905,TBCE,PAC2,11582,ENSG00000284770
5496,6906,SERPINA7,TBG,11583,ENSG00000123561
5496,6906,SERPINA7,TBGQTL,11583,ENSG00000123561
5497,6907,TBL1X,CHNG8,11585,ENSG00000101849
5497,6907,TBL1X,EBI,11585,ENSG00000101849
5497,6907,TBL1X,SMAP55,11585,ENSG00000101849
5497,6907,TBL1X,TBL1,11585,ENSG00000101849
5498,6908,TBP,GTF2D,11588,ENSG00000112592
5498,6908,TBP,GTF2D1,11588,ENSG00000112592
5498,6908,TBP,HDL4,11588,ENSG00000112592
5498,6908,TBP,SCA17,11588,ENSG00000112592
5498,6908,TBP,TBP1,11588,ENSG00000112592
5498,6908,TBP,TFIID,11588,ENSG00000112592
5499,6909,TBX2,VETD,11597,ENSG00000121068
5500,6910,TBX5,HOS,11604,ENSG00000089225
5501,6911,TBX6,SCDO5,11605,ENSG00000149922
5502,6913,TBX15,TBX14,11594,ENSG00000092607
5504,6915,TBXA2R,BDPLT13,11608,ENSG00000006638
5504,6915,TBXA2R,TXA2-R,11608,ENSG00000006638
5505,6916,TBXAS1,BDPLT14,11609,ENSG00000059377
5505,6916,TBXAS1,CYP5,11609,ENSG00000059377
5505,6916,TBXAS1,CYP5A1,11609,ENSG00000059377
5505,6916,TBXAS1,GHOSAL,11609,ENSG00000059377
5505,6916,TBXAS1,THAS,11609,ENSG00000059377
5505,6916,TBXAS1,TS,11609,ENSG00000059377
5505,6916,TBXAS1,TXAS,11609,ENSG00000059377
5505,6916,TBXAS1,TXS,11609,ENSG00000059377
5506,6917,TCEA1,GTF2S,11612,ENSG00000187735
5506,6917,TCEA1,SII,11612,ENSG00000187735
5506,6917,TCEA1,TCEA,11612,ENSG00000187735
5506,6917,TCEA1,TF2S,11612,ENSG00000187735
5506,6917,TCEA1,TFIIS,11612,ENSG00000187735
5507,6918,TCEA1P1,GTF2SP,11613,
5507,6918,TCEA1P1,TCEA1P,11613,
5508,6919,TCEA2,TFIIS,11614,ENSG00000171703
5509,6920,TCEA3,TFIIS,11615,ENSG00000204219
5509,6920,TCEA3,TFIIS.H,11615,ENSG00000204219
5510,6921,ELOC,SIII,11617,ENSG00000154582
5510,6921,ELOC,TCEB1,11617,ENSG00000154582
5511,6922,SKP1P1,EMC19,33696,
5511,6922,SKP1P1,OCP2,33696,
5511,6922,SKP1P1,TCEB1L,33696,
5511,6922,SKP1P1,TCEB1P,33696,
5511,6922,SKP1P1,TCEB1P1,33696,
5512,6923,ELOB,SIII,11619,ENSG00000103363
5512,6923,ELOB,TCEB2,11619,ENSG00000103363
5513,6924,ELOA,ELOA1,11620,ENSG00000011007
5513,6924,ELOA,SIII,11620,ENSG00000011007
5513,6924,ELOA,SIII P110,11620,ENSG00000011007
5513,6924,ELOA,TCEB3,11620,ENSG00000011007
5513,6924,ELOA,TCEB3A,11620,ENSG00000011007
5514,6925,TCF4,CDG2T,11634,ENSG00000196628
5514,6925,TCF4,E2-2,11634,ENSG00000196628
5514,6925,TCF4,FCD2,11634,ENSG00000196628
5514,6925,TCF4,FECD3,11634,ENSG00000196628
5514,6925,TCF4,ITF-2,11634,ENSG00000196628
5514,6925,TCF4,ITF2,11634,ENSG00000196628
5514,6925,TCF4,PTHS,11634,ENSG00000196628
5514,6925,TCF4,SEF-2,11634,ENSG00000196628
