,collision,ENSG_ID,gene_symbol,source
298,COD5,"ENSG00000268221, ENSG00000102076","OPN1MW, OPN1LW",ENSG
299,COL6A4,"ENSG00000230524, ENSG00000228252","COL6A4P1, COL6A4P2",ENSG
300,COM1,"ENSG00000101773, ENSG00000176046","RBBP8, NUPR1",ENSG
301,COMT2,"ENSG00000284922, ENSG00000284844","LRTOMT, TOMT",ENSG
302,COQ8,"ENSG00000123815, ENSG00000163050","COQ8B, COQ8A",ENSG
303,COT,"ENSG00000005469, ENSG00000107968","CROT, MAP3K8",ENSG
304,COX1,"ENSG00000095303, ENSG00000198804","PTGS1, MT-CO1",ENSG
305,COX11P,"ENSG00000166260, ENSG00000231162","COX11, COX11P1",ENSG
306,COX2,"ENSG00000198712, ENSG00000073756","MT-CO2, PTGS2",ENSG
307,CP27,"ENSG00000135929, ENSG00000153774","CYP27A1, CFDP1",ENSG
308,CPI17-LIKE,"ENSG00000166143, ENSG00000198729","PPP1R14D, PPP1R14C",ENSG
309,CPN1,"ENSG00000160882, ENSG00000214078","CYP11B1, CPNE1",ENSG
310,CPN2,"ENSG00000179142, ENSG00000140848","CYP11B2, CPNE2",ENSG
311,CPS1,"ENSG00000231852, ENSG00000162877","CYP21A2, PM20D1",ENSG
312,CPT1,"ENSG00000110090, ENSG00000157184, ENSG00000111666","CPT1A, CPT2, CHPT1",ENSG
313,CPX,"ENSG00000147155, ENSG00000122145, ENSG00000080819","EBP, TBX22, CPOX",ENSG
314,CR,"ENSG00000196352, ENSG00000241186, ENSG00000186197","CD55, CRIPTO, EDARADD",ENSG
315,CRA,"ENSG00000108848, ENSG00000014914","LUC7L3, MTMR11",ENSG
316,CRABP-I,"ENSG00000114115, ENSG00000166426","RBP1, CRABP1",ENSG
317,CRABP-II,"ENSG00000143320, ENSG00000114113","CRABP2, RBP2",ENSG
318,CRD,"ENSG00000105392, ENSG00000156313","CRX, RPGR",ENSG
319,CRF,"ENSG00000131094, ENSG00000147571","C1QL1, CRH",ENSG
320,CRN,"ENSG00000101343, ENSG00000145244","CRNKL1, CORIN",ENSG
321,CRP2,"ENSG00000175183, ENSG00000172216, ENSG00000182809","CSRP2, CEBPB, CRIP2",ENSG
322,CRT,"ENSG00000179218, ENSG00000130821","CALR, SLC6A8",ENSG
323,CRT2,"ENSG00000152779, ENSG00000269058","SLC16A12, CALR3",ENSG
324,CRYG5,"ENSG00000285058, ENSG00000168582","CRYGEP, CRYGA",ENSG
325,CS-1,"ENSG00000172399, ENSG00000138434","MYOZ2, ITPRID2",ENSG
326,CS-2,"ENSG00000213218, ENSG00000177791","CSH2, MYOZ1",ENSG
327,CSA,"ENSG00000049167, ENSG00000136488","ERCC8, CSH1",ENSG
328,CSB,"ENSG00000225830, ENSG00000213218","ERCC6, CSH2",ENSG
329,CSE,"ENSG00000116761, ENSG00000117394","CTH, SLC2A1",ENSG
330,CSL,"ENSG00000091482, ENSG00000204414","SMPX, CSHL1",ENSG
331,CSN1,"ENSG00000169727, ENSG00000126545","GPS1, CSN1S1",ENSG
332,CSRP,"ENSG00000159176, ENSG00000180182","CSRP1, MED14",ENSG
333,CSRP2BP,"ENSG00000232838, ENSG00000149474","PET117, KAT14",ENSG
334,CST,"ENSG00000130940, ENSG00000226344, ENSG00000128242","CASZ1, CST12P, GAL3ST1",ENSG
335,CT1,"ENSG00000150281, ENSG00000130821","CTF1, SLC6A8",ENSG
336,CT2,"ENSG00000290985, ENSG00000004809","SLC6A10P, SLC22A16",ENSG
337,CT58,"ENSG00000064205, ENSG00000160505","CCN5, NLRP4",ENSG
338,CT78,"ENSG00000228927, ENSG00000258992","TSPY3, TSPY1",ENSG
339,CT90,"ENSG00000124383, ENSG00000138182","MPHOSPH10, KIF20B",ENSG
340,CTB,"ENSG00000102230, ENSG00000117151","PCYT1B, CTBS",ENSG
341,CTLA1,"ENSG00000100453, ENSG00000100450","GZMB, GZMH",ENSG
342,CTR1,"ENSG00000136868, ENSG00000154781","SLC31A1, CCDC174",ENSG
343,CV2,"ENSG00000157851, ENSG00000164619","DPYSL5, BMPER",ENSG
344,CX30.2,"ENSG00000176402, ENSG00000183153","GJC3, GJD3",ENSG
345,CXORF2,"ENSG00000278057, ENSG00000185985","TEX28, SLITRK2",ENSG
346,CXXC11,"ENSG00000277949, ENSG00000099364","RTP5, FBXL19",ENSG
347,CYK4,"ENSG00000161800, ENSG00000170477","RACGAP1, KRT4",ENSG
348,CYP1,"ENSG00000140465, ENSG00000111012","CYP1A1, CYP27B1",ENSG
349,CYP11B,"ENSG00000160882, ENSG00000179142","CYP11B1, CYP11B2",ENSG
350,CYP2A,"ENSG00000198077, ENSG00000255974, ENSG00000197838","CYP2A7, CYP2A6, CYP2A13",ENSG
351,CYP2B,"ENSG00000197408, ENSG00000256612","CYP2B6, CYP2B7P",ENSG
352,CYP2C,"ENSG00000108242, ENSG00000165841","CYP2C18, CYP2C19",ENSG
353,CYP2D,"ENSG00000263181, ENSG00000275211","CYP2D7, CYP2D6",ENSG
354,CYPD,"ENSG00000108179, ENSG00000171497","PPIF, PPID",ENSG
355,CYPL1,"ENSG00000137168, ENSG00000001630","PPIL1, CYP51A1",ENSG
356,D-X,"ENSG00000282689, ENSG00000293523, ENSG00000282509","ULK4P2, ULK4P1, ULK4P3",ENSG
357,D3F15S2,"ENSG00000173531, ENSG00000164062","MST1, APEH",ENSG
358,D6S230E,"ENSG00000120438, ENSG00000124678","TCP1, TCP11",ENSG
359,DA1,"ENSG00000281940, ENSG00000198467","IGHD4-11, TPM2",ENSG
360,DA2B,"ENSG00000288250, ENSG00000288219","TNNT3, TNNI2",ENSG
361,DAGK,"ENSG00000065357, ENSG00000145214","DGKA, DGKQ",ENSG
362,DAGK6,"ENSG00000153933, ENSG00000149091","DGKE, DGKZ",ENSG
363,DAN,"ENSG00000158747, ENSG00000274829","NBL1, PARN",ENSG
364,DAP,"ENSG00000123992, ENSG00000121351","DNPEP, IAPP",ENSG
365,DAP4,"ENSG00000137492, ENSG00000080845","THAP12, DLGAP4",ENSG
366,DAT1,"ENSG00000048540, ENSG00000276996","LMO3, SLC6A3",ENSG
367,DBC1,"ENSG00000078725, ENSG00000158941","BRINP1, CCAR2",ENSG
368,DBP,"ENSG00000133835, ENSG00000145321","HSD17B4, GC",ENSG
369,DBS,"ENSG00000126217, ENSG00000081479","MCF2L, LRP2",ENSG
370,DC7,"ENSG00000106384, ENSG00000111237","MOGAT3, VPS29",ENSG
371,DCR2,"ENSG00000173530, ENSG00000112486","TNFRSF10D, CCR6",ENSG
372,DD3,"ENSG00000117448, ENSG00000225937","AKR1A1, PCA3",ENSG
373,DEC1,"ENSG00000134107, ENSG00000173077","BHLHE40, DELEC1",ENSG
374,DEF3,"ENSG00000284835, ENSG00000004534","DEFA3, RBM6",ENSG
375,DEFB4,"ENSG00000285356, ENSG00000285181","DEFB104A, DEFB4A",ENSG
376,DELTA,"ENSG00000100811, ENSG00000142507","YY1, PSMB6",ENSG
377,DFNA2,"ENSG00000117013, ENSG00000188910","KCNQ4, GJB3",ENSG
378,DFNA3,"ENSG00000165474, ENSG00000121742","GJB2, GJB6",ENSG
379,DFNB6,"ENSG00000181585, ENSG00000115155","TMIE, OTOF",ENSG
380,DGK,"ENSG00000153933, ENSG00000114956, ENSG00000136267","DGKE, DGUOK, DGKB",ENSG
381,DIA,"ENSG00000128342, ENSG00000147202","LIF, DIAPH2",ENSG
382,DIA1,"ENSG00000181744, ENSG00000100243","DIPK2A, CYB5R3",ENSG
383,DIFF6,"ENSG00000180096, ENSG00000168385","SEPTIN1, SEPTIN2",ENSG
384,DIP,"ENSG00000075240, ENSG00000157514","GRAMD4, TSC22D3",ENSG
385,DIP1,"ENSG00000213672, ENSG00000166946","NCKIPSD, CCNDBP1",ENSG
386,DIP2,"ENSG00000160305, ENSG00000065183","DIP2A, WDR3",ENSG
387,DIVA,"ENSG00000230524, ENSG00000137875","COL6A4P1, BCL2L10",ENSG
388,DJ760C5.1,"ENSG00000228593, ENSG00000001626","CFTRP1, CFTR",ENSG
389,DK1,"ENSG00000175283, ENSG00000282102","DOLK, IGHD5-12",ENSG
390,DKFZP434B204,"ENSG00000204849, ENSG00000275969","SPATA31A1, SPATA31A3",ENSG
391,DKFZP547P234,"ENSG00000157693, ENSG00000136888","TMEM268, ATP6V1G1",ENSG
392,DLC1,"ENSG00000088986, ENSG00000008226","DYNLL1, DLEC1",ENSG
393,DLC2,"ENSG00000133121, ENSG00000264364","STARD13, DYNLL2",ENSG
394,DM1,"ENSG00000104936, ENSG00000282495","DMPK, IGHD1-7",ENSG
395,DM2,"ENSG00000282736, ENSG00000169714","IGHD1-14, CNBP",ENSG
396,DMC,"ENSG00000189377, ENSG00000141627","CXCL17, DYM",ENSG
397,DMT1,"ENSG00000110911, ENSG00000137090","SLC11A2, DMRT1",ENSG
398,DNAJ,"ENSG00000069345, ENSG00000135392","DNAJA2, DNAJC14",ENSG
399,DNF15S2,"ENSG00000173531, ENSG00000164062","MST1, APEH",ENSG
400,DNM1DN11@,"ENSG00000282596, ENSG00000280038","DNM1P38, DNM1P41",ENSG
401,DNM1DN14@,"ENSG00000182397, ENSG00000259660","DNM1P46, DNM1P47",ENSG
402,DNM1DN3@,"ENSG00000282324, ENSG00000282400","DNM1P28, DNM1P30",ENSG
403,DNM1DN4@,"ENSG00000282400, ENSG00000261708, ENSG00000261491","DNM1P30, DNM1P32, DNM1P31",ENSG
404,DNM1DN8@,"ENSG00000260357, ENSG00000261820, ENSG00000246877","DNM1P34, DNM1P49, DNM1P35",ENSG
405,DOC-1,"ENSG00000111328, ENSG00000168386","CDK2AP1, FILIP1L",ENSG
406,DOC1,"ENSG00000111328, ENSG00000164162","CDK2AP1, ANAPC10",ENSG
407,DP1,"ENSG00000198176, ENSG00000168229, ENSG00000129625","TFDP1, PTGDR, REEP5",ENSG
408,DP2,"ENSG00000134982, ENSG00000183134","APC, PTGDR2",ENSG
409,DP3,"ENSG00000134982, ENSG00000173801","APC, JUP",ENSG
410,DPK,"ENSG00000135090, ENSG00000135750","TAOK3, KCNK1",ENSG
411,DPPIV,"ENSG00000197635, ENSG00000078098","DPP4, FAP",ENSG
412,DRP,"ENSG00000139726, ENSG00000152818","DENR, UTRN",ENSG
413,DRP-1,"ENSG00000072832, ENSG00000035664","CRMP1, DAPK2",ENSG
414,DRP1,"ENSG00000152818, ENSG00000139726, ENSG00000087470","UTRN, DENR, DNM1L",ENSG
415,DRS1,"ENSG00000124228, ENSG00000198721","DDX27, ECI2",ENSG
416,DSK2,"ENSG00000135018, ENSG00000188021","UBQLN1, UBQLN2",ENSG
417,DTD,"ENSG00000155850, ENSG00000181019","SLC26A2, NQO1",ENSG
418,DTR,"ENSG00000178125, ENSG00000113070","PPP1R42, HBEGF",ENSG
419,DUP,"ENSG00000113318, ENSG00000167513","MSH3, CDT1",ENSG
420,DUSP24,"ENSG00000127952, ENSG00000133878","STYXL1, DUSP26",ENSG
421,DUSP27,"ENSG00000198842, ENSG00000281660","STYXL2, DUSP29",ENSG
422,DXS648E,"ENSG00000147403, ENSG00000207165","RPL10, SNORA70",ENSG
423,E1,"ENSG00000274266, ENSG00000145293, ENSG00000114200","SNORA73A, ENOPH1, BCHE",ENSG
424,E2,"ENSG00000226344, ENSG00000150768, ENSG00000202363","CST12P, DLAT, SNORA62",ENSG
425,E3,"ENSG00000200320, ENSG00000091140, ENSG00000143149","SNORA63, DLD, ALDH9A1",ENSG
426,E4,"ENSG00000110344, ENSG00000130939","UBE4A, UBE4B",ENSG
427,EAP1,"ENSG00000119669, ENSG00000075914, ENSG00000164611","IRF2BPL, EXOSC7, PTTG1",ENSG
428,EB1,"ENSG00000101367, ENSG00000115944, ENSG00000166974","MAPRE1, COX7A2L, MAPRE2",ENSG
429,EBN,"ENSG00000281151, ENSG00000101204","KCNQ2, CHRNA4",ENSG
430,EBN1,"ENSG00000281151, ENSG00000101204","KCNQ2, CHRNA4",ENSG
431,EBP,"ENSG00000292165, ENSG00000170266","SH3D19, GLB1",ENSG
432,EDG-2,"ENSG00000106245, ENSG00000198121","BUD31, LPAR1",ENSG
433,EDG1,"ENSG00000186834, ENSG00000170989","HEXIM1, S1PR1",ENSG
434,EDG2,"ENSG00000106245, ENSG00000198121","BUD31, LPAR1",ENSG
435,EDHB17,"ENSG00000108786, ENSG00000108785","HSD17B1, HSD17B1P1",ENSG
436,EEF1AL,"ENSG00000232587, ENSG00000101210","EEF1A1P3, EEF1A2",ENSG
437,EEG1,"ENSG00000134802, ENSG00000110888","SLC43A3, CAPRIN2",ENSG
438,EHK1,"ENSG00000167768, ENSG00000145242","KRT1, EPHA5",ENSG
439,EIF-2B,"ENSG00000070785, ENSG00000111361, ENSG00000115211, ENSG00000145191","EIF2B3, EIF2B1, EIF2B4, EIF2B5",ENSG
440,EIF1A,"ENSG00000173812, ENSG00000173674","EIF1, EIF1AX",ENSG
441,EIF2,"ENSG00000130741, ENSG00000134001, ENSG00000125977","EIF2S3, EIF2S1, EIF2S2",ENSG
442,EIF2B,"ENSG00000111361, ENSG00000119718, ENSG00000115211","EIF2B1, EIF2B2, EIF2B4",ENSG
443,EIF4A,"ENSG00000161960, ENSG00000156976","EIF4A1, EIF4A2",ENSG
444,EIF4F,"ENSG00000114867, ENSG00000151247, ENSG00000156976","EIF4G1, EIF4E, EIF4A2",ENSG
445,EL32,"ENSG00000144713, ENSG00000085063","RPL32, CD59",ENSG
446,ELK2,"ENSG00000213140, ENSG00000135519","ELK2AP, KCNH3",ENSG
447,EMA,"ENSG00000185499, ENSG00000140374","MUC1, ETFA",ENSG
448,EMAP-2,"ENSG00000164022, ENSG00000165521, ENSG00000125746","AIMP1, EML5, EML2",ENSG
449,EMC19,"ENSG00000231234, ENSG00000113558","SKP1P1, SKP1",ENSG
450,EMT,"ENSG00000146477, ENSG00000113263","SLC22A3, ITK",ENSG
451,EOS,"ENSG00000103355, ENSG00000123411","PRSS33, IKZF4",ENSG
452,EP2,"ENSG00000285507, ENSG00000125384","SPAG11B, PTGER2",ENSG
453,EPO,"ENSG00000121053, ENSG00000102265","EPX, TIMP1",ENSG
454,EPR-1,"ENSG00000163435, ENSG00000089685","ELF3, BIRC5",ENSG
455,ER,"ENSG00000091831, ENSG00000124882","ESR1, EREG",ENSG
456,ERF1,"ENSG00000087510, ENSG00000185650, ENSG00000120705","TFAP2C, ZFP36L1, ETF1",ENSG
457,ERIS,"ENSG00000288243, ENSG00000145354","STING1, CISD2",ENSG
458,ERK,"ENSG00000133216, ENSG00000100030","EPHB2, MAPK1",ENSG
459,ERV1,"ENSG00000291944, ENSG00000174600","GFER, CMKLR1",ENSG
460,ES1,"ENSG00000292158, ENSG00000160221","RPS3A, GATD3",ENSG
461,ES31,"ENSG00000172828, ENSG00000143947","CES3, RPS27A",ENSG
462,ESA,"ENSG00000132589, ENSG00000119888, ENSG00000005421","FLOT2, EPCAM, PON1",ENSG
463,ESA1,"ENSG00000132589, ENSG00000172977","FLOT2, KAT5",ENSG
464,ESG,"ENSG00000196781, ENSG00000140332, ENSG00000106829, ENSG00000065717","TLE1, TLE3, TLE4, TLE2",ENSG
465,ESG1,"ENSG00000203909, ENSG00000196781","DPPA5, TLE1",ENSG
466,ESO1,"ENSG00000141446, ENSG00000184033, ENSG00000268651","ESCO1, CTAG1B, CTAG1A",ENSG
467,ESP1,"ENSG00000182809, ENSG00000135476","CRIP2, ESPL1",ENSG
468,EST,"ENSG00000107968, ENSG00000109193","MAP3K8, SULT1E1",ENSG
469,ETK,"ENSG00000102010, ENSG00000044524","BMX, EPHA3",ENSG
470,ETL1,"ENSG00000108231, ENSG00000163104","LGI1, SMARCAD1",ENSG
471,EVR1,"ENSG00000162337, ENSG00000174804","LRP5, FZD4",ENSG
472,EWSR2,"ENSG00000151702, ENSG00000134954","FLI1, ETS1",ENSG
473,F379,"ENSG00000226516, ENSG00000237613, ENSG00000249054, ENSG00000288464, ENSG00000282591, ENSG00000218839","FAM138B, FAM138A, FAM138D, FAM138E, FAM138F, FAM138C",ENSG
474,F5F8D,"ENSG00000180398, ENSG00000074695","MCFD2, LMAN1",ENSG
475,FACD,"ENSG00000144554, ENSG00000139618","FANCD2, BRCA2",ENSG
476,FAD,"ENSG00000080815, ENSG00000144554, ENSG00000139618","PSEN1, FANCD2, BRCA2",ENSG
477,FAD1,"ENSG00000139618, ENSG00000160688","BRCA2, FLAD1",ENSG
478,FAF,"ENSG00000183161, ENSG00000124486","FANCF, USP9X",ENSG
479,FAL1,"ENSG00000228126, ENSG00000291508","FALEC, EIF4A3",ENSG
480,FANCD,"ENSG00000139618, ENSG00000144554","BRCA2, FANCD2",ENSG
481,FAST,"ENSG00000230798, ENSG00000164896","FOXD3-AS1, FASTK",ENSG
482,FAT,"ENSG00000083857, ENSG00000135218","FAT1, CD36",ENSG
483,FBL2,"ENSG00000108306, ENSG00000153558","FBXL20, FBXL2",ENSG
484,FBL3,"ENSG00000153558, ENSG00000005812","FBXL2, FBXL3",ENSG
485,FBL4,"ENSG00000112234, ENSG00000118564","FBXL4, FBXL5",ENSG
486,FBL5,"ENSG00000118564, ENSG00000112234","FBXL5, FBXL4",ENSG
487,FBL6,"ENSG00000285442, ENSG00000183580","FBXL6, FBXL7",ENSG
488,FBL7,"ENSG00000183580, ENSG00000173120","FBXL7, KDM2A",ENSG
489,FBP,"ENSG00000162613, ENSG00000119396, ENSG00000165140","FUBP1, RAB14, FBP1",ENSG
490,FBS,"ENSG00000156860, ENSG00000164117","FBRS, FBXO8",ENSG
491,FBS1,"ENSG00000156860, ENSG00000116661","FBRS, FBXO2",ENSG
492,FBX30,"ENSG00000132879, ENSG00000118496, ENSG00000109670","FBXO44, FBXO30, FBXW7",ENSG
493,FCG1,"ENSG00000291135, ENSG00000150337","FCGR1BP, FCGR1A",ENSG
494,FCG2,"ENSG00000072694, ENSG00000143226","FCGR2B, FCGR2A",ENSG
495,FCG3,"ENSG00000162747, ENSG00000203747","FCGR3B, FCGR3A",ENSG
496,FCGAMMARIA,"ENSG00000150337, ENSG00000291135","FCGR1A, FCGR1BP",ENSG
497,FCGR1,"ENSG00000291135, ENSG00000150337","FCGR1BP, FCGR1A",ENSG
498,FCGR2,"ENSG00000072694, ENSG00000143226","FCGR2B, FCGR2A",ENSG
499,FCGR3,"ENSG00000162747, ENSG00000203747","FCGR3B, FCGR3A",ENSG
500,FCT3A,"ENSG00000156413, ENSG00000196371","FUT6, FUT4",ENSG
501,FDH,"ENSG00000144908, ENSG00000197894","ALDH1L1, ADH5",ENSG
502,FE,"ENSG00000197265, ENSG00000153767","GTF2E2, GTF2E1",ENSG
503,FETA,"ENSG00000081051, ENSG00000179766","AFP, ATP8B5P",ENSG
504,FHC,"ENSG00000134571, ENSG00000167996","MYBPC3, FTH1",ENSG
505,FIG,"ENSG00000165507, ENSG00000047932","DEPP1, GOPC",ENSG
506,FIL1,"ENSG00000136694, ENSG00000125571, ENSG00000136696, ENSG00000136695","IL36A, IL37, IL36B, IL36RN",ENSG
507,FIR,"ENSG00000006607, ENSG00000179950","FARP2, PUF60",ENSG
508,FLIP,"ENSG00000003402, ENSG00000000460","CFLAR, FIRRM",ENSG
509,FLJ10052,"ENSG00000143502, ENSG00000187554","SUSD4, TLR5",ENSG
510,FLJ10883,"ENSG00000168300, ENSG00000280663","PCMTD1, PCMTD2",ENSG
511,FLJ20375,"ENSG00000183354, ENSG00000188352","BRD10, FOCAD",ENSG
512,FLJ22167,"ENSG00000205084, ENSG00000135702","TMEM231, CHST5",ENSG
513,FLJ37712,"ENSG00000151812, ENSG00000183780","SLC35F4, SLC35F3",ENSG
514,FLJ43692,"ENSG00000288370, ENSG00000288422","CTAGE4, ARHGEF35",ENSG
515,FOP,"ENSG00000213066, ENSG00000160679","CEP43, CHTOP",ENSG
516,FP,"ENSG00000122420, ENSG00000073578","PTGFR, SDHA",ENSG
517,FPP,"ENSG00000052850, ENSG00000120149","ALX4, MSX2",ENSG
518,FRA,"ENSG00000177548, ENSG00000110195","RABEP2, FOLR1",ENSG
519,FRAG1,"ENSG00000148985, ENSG00000176208","PGAP2, ATAD5",ENSG
520,FRG,"ENSG00000006607, ENSG00000110203","FARP2, FOLR3",ENSG
521,FRITZ,"ENSG00000143951, ENSG00000162998","WDPCP, FRZB",ENSG
522,FRP,"ENSG00000104332, ENSG00000163430","SFRP1, FSTL1",ENSG
523,FS,"ENSG00000148288, ENSG00000134363","GBGT1, FST",ENSG
524,FSP1,"ENSG00000196154, ENSG00000198513, ENSG00000042286","S100A4, ATL1, AIFM2",ENSG
525,FSSV,"ENSG00000288219, ENSG00000288250","TNNI2, TNNT3",ENSG
526,FUS1,"ENSG00000114383, ENSG00000089280","TUSC2, FUS",ENSG
527,FY,"ENSG00000213088, ENSG00000010361","ACKR1, FUZ",ENSG
528,G10,"ENSG00000204366, ENSG00000106245","ZBTB12, BUD31",ENSG
529,G13,"ENSG00000213676, ENSG00000120063","ATF6B, GNA13",ENSG
530,G16,"ENSG00000223767, ENSG00000004534","RNF5, RBM6",ENSG
531,G17,"ENSG00000188338, ENSG00000225987","SLC38A3, PBX2",ENSG
532,G18,"ENSG00000233490, ENSG00000114737","GPSM3, CISH",ENSG
533,G2,"ENSG00000110427, ENSG00000226618, ENSG00000285058","KIAA1549L, PRRC2A, CRYGEP",ENSG
534,G6PT,"ENSG00000131482, ENSG00000281500","G6PC1, SLC37A4",ENSG
535,GAL7,"ENSG00000282902, ENSG00000283082","LGALS7B, LGALS7",ENSG
536,GALNAC-T10,"ENSG00000158089, ENSG00000164574","GALNT14, GALNT10",ENSG
537,GALNAC-T5L,"ENSG00000106648, ENSG00000185274","GALNTL5, GALNT17",ENSG
538,GALNT15,"ENSG00000106648, ENSG00000110328","GALNTL5, GALNT18",ENSG
539,GARP,"ENSG00000137507, ENSG00000070729","LRRC32, CNGB1",ENSG
540,GAS,"ENSG00000184502, ENSG00000141012, ENSG00000280789","GAST, GALNS, PAGR1",ENSG
541,GASP,"ENSG00000154978, ENSG00000198932","VOPP1, GPRASP1",ENSG
542,GBA,"ENSG00000291137, ENSG00000262446","GBA1LP, GBA1",ENSG
543,GBP,"ENSG00000006118, ENSG00000100097, ENSG00000033800, ENSG00000084754","TMEM132A, LGALS1, PIAS1, HADHA",ENSG
544,GC1,"ENSG00000177542, ENSG00000291237, ENSG00000102837","SLC25A22, SOD2, OLFM4",ENSG
545,GCAP,"ENSG00000163286, ENSG00000048545","ALPG, GUCA1A",ENSG
546,GCD10,"ENSG00000089195, ENSG00000088766","TRMT6, CRLS1",ENSG
547,GCL,"ENSG00000244234, ENSG00000115271","GMCL2, GCA",ENSG
548,GCN5,"ENSG00000114166, ENSG00000108773","KAT2B, KAT2A",ENSG
549,GCP,"ENSG00000173230, ENSG00000268221","GOLGB1, OPN1MW",ENSG
550,GCP2,"ENSG00000086205, ENSG00000130640, ENSG00000144674","FOLH1, TUBGCP2, GOLGA4",ENSG
551,GCS,"ENSG00000148154, ENSG00000001084","UGCG, GCLC",ENSG
552,GDA,"ENSG00000122912, ENSG00000122133","SLC25A16, PAEP",ENSG
553,GDH,"ENSG00000148672, ENSG00000165475, ENSG00000109814, ENSG00000049239","GLUD1, CRYL1, UGDH, H6PD",ENSG
554,GDN,"ENSG00000135919, ENSG00000196782","SERPINE2, MAML3",ENSG
555,GEMIN1,"ENSG00000275349, ENSG00000273772","SMN1, SMN2",ENSG
556,GF1,"ENSG00000115904, ENSG00000102145","SOS1, GATA1",ENSG
557,GGT,"ENSG00000100031, ENSG00000133475","GGT1, GGT2P",ENSG
558,GGTA1P,"ENSG00000237766, ENSG00000204136","GGTA2P, GGTA1",ENSG
559,GID2,"ENSG00000153561, ENSG00000145916","RMND5A, RMND5B",ENSG
560,GIF,"ENSG00000087250, ENSG00000134812, ENSG00000240972","MT3, CBLIF, MIF",ENSG
561,GIG1,"ENSG00000164684, ENSG00000142871, ENSG00000105374","ZNF704, CCN1, NKG7",ENSG
562,GIP,"ENSG00000114353, ENSG00000173918","GNAI2, C1QTNF1",ENSG
563,GL,"ENSG00000081087, ENSG00000285343","OSTM1, PPP1R3B",ENSG
564,GLP,"ENSG00000159289, ENSG00000181090","GOLGA6A, EHMT1",ENSG
565,GLP-1,"ENSG00000220201, ENSG00000115263","ZGLP1, GCG",ENSG
566,GLP1,"ENSG00000115263, ENSG00000220201","GCG, ZGLP1",ENSG
567,GLUC,"ENSG00000291927, ENSG00000262446, ENSG00000291137","GBA3, GBA1, GBA1LP",ENSG
568,GLUR7,"ENSG00000196277, ENSG00000163873","GRM7, GRIK3",ENSG
569,GLUT6,"ENSG00000281165, ENSG00000253861","SLC2A6, SLC2A3P1",ENSG
570,GLUT8,"ENSG00000146411, ENSG00000136856","SLC2A12, SLC2A8",ENSG
571,GLUT9,"ENSG00000281165, ENSG00000109667","SLC2A6, SLC2A9",ENSG
572,GLYT1,"ENSG00000131446, ENSG00000196517","MGAT1, SLC6A9",ENSG
573,GLYT2,"ENSG00000204136, ENSG00000165970","GGTA1, SLC6A5",ENSG
574,GM2AP,"ENSG00000196743, ENSG00000241695","GM2A, GM2AP1",ENSG
575,GNT1,"ENSG00000241635, ENSG00000167165","UGT1A1, UGT1A6",ENSG
576,GOT1,"ENSG00000111711, ENSG00000174567","GOLT1B, GOLT1A",ENSG
577,GP110,"ENSG00000130706, ENSG00000129226","ADRM1, CD68",ENSG
578,GP130,"ENSG00000134352, ENSG00000138095","IL6ST, LRPPRC",ENSG
579,GP135,"ENSG00000128567, ENSG00000018236","PODXL, CNTN1",ENSG
580,GP180,"ENSG00000262418, ENSG00000108582","PTPRC, CPD",ENSG
581,GP39,"ENSG00000102245, ENSG00000133048","CD40LG, CHI3L1",ENSG
582,GP40,"ENSG00000173762, ENSG00000162493","CD7, PDPN",ENSG
583,GPCR,"ENSG00000162881, ENSG00000179921","OXER1, GPBAR1",ENSG
584,GPD,"ENSG00000136732, ENSG00000213088","GYPC, ACKR1",ENSG
585,GPR58,"ENSG00000290584, ENSG00000146378","TAAR3P, TAAR2",ENSG
586,GPRK7,"ENSG00000099875, ENSG00000114124","MKNK2, GRK7",ENSG
587,GPXL2,"ENSG00000215326, ENSG00000197582","GPX1P2, GPX1P1",ENSG
588,GRF2,"ENSG00000107263, ENSG00000113319","RAPGEF1, RASGRF2",ENSG
589,GRINL1A,"ENSG00000137878, ENSG00000255529","GCOM1, POLR2M",ENSG
590,GRIP1,"ENSG00000140396, ENSG00000133317","NCOA2, LGALS12",ENSG
591,GRP,"ENSG00000119862, ENSG00000165623","LGALSL, UCMA",ENSG
592,GRTH,"ENSG00000151090, ENSG00000109832","THRB, DDX25",ENSG
593,GS1,"ENSG00000130021, ENSG00000197535","PUDP, MYO5A",ENSG
594,GS2,"ENSG00000069974, ENSG00000006757","RAB27A, PNPLA4",ENSG
595,GST1,"ENSG00000103342, ENSG00000134184","GSPT1, GSTM1",ENSG
596,GSTAP2,"ENSG00000230845, ENSG00000237674","GSTA10P, GSTA7P",ENSG
597,GTK,"ENSG00000286112, ENSG00000111816","KYAT1, FRK",ENSG
598,GUCY2B,"ENSG00000159899, ENSG00000113389","NPR2, NPR3",ENSG
599,GUP1,"ENSG00000263155, ENSG00000010282","MYZAP, HHATL",ENSG
600,H-PLK,"ENSG00000152926, ENSG00000213462","ZNF117, ERV3-1",ENSG
601,H1,"ENSG00000107018, ENSG00000136631, ENSG00000169504","RLN1, VPS45, CLIC4",ENSG
602,H2,"ENSG00000107014, ENSG00000077782","RLN2, FGFR1",ENSG
603,H2-ALPHA,"ENSG00000075886, ENSG00000127824","TUBA3D, TUBA4A",ENSG
604,H2A.1,"ENSG00000277075, ENSG00000278677","H2AC8, H2AC17",ENSG
